,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
1394,分歧点 Bifurcation Point,2019,Leonid Gardash,,,,                           ,,, 俄罗斯, 俄语,72.0,6.7,4.7%,34.4%,51.6%,9.4%,0.0%,28.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572231856.jpg
1395,第四面墙,2019,张翀/张波,张翀/张波/齐皓,刘陆/王紫逸,剧情,                                　　讲述一个沉浸在过去伤痛中的梅花鹿饲养员刘陆（刘陆 饰），因为一次与老同学马海（王紫逸 饰）的相遇，无意中得知平行世界里有另一个自己，她试图抓住这次与自我、家庭、世界的和解的机会，不惜解开二十年前的伤疤寻找自我救赎的故事。                       ,91分钟,2019-06-18(上海电影节), 中国大陆, 汉语普通话,474.0,6.6,11.1%,26.3%,46.2%,12.9%,3.5%,222.0,5.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558555582.jpg
1396,老师 Teacher,2019,亚当·迪克,亚当·迪克,大卫·达斯马齐连/凯文·波拉克/Curtis Edward Jackson/Esme Perez/Matthew Garry/Helen Joo Lee/Alejandro Raya/Cedric Young/伊立沙·弗雷丁/约翰·胡热那克/Karin Anglin,剧情,                                　　詹姆斯童年时期曾遭受严重的校园霸凌，多年来，詹姆斯未能摆脱幼年的心理阴影。如今，他成为一名踌躇满志的高中英语教师，却意外地发现自己的学生们正遭受蒂姆施加的校园霸凌。                                   ,100分钟,2019-08-02(美国), 美国, 英语,233.0,6.6,8.9%,27.8%,50.6%,11.4%,1.3%,86.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2602708885.jpg
1397,后裔3 Descendants 3,2019,肯尼·奥特加,Josann McGibbon/Sara Parriott,卡梅隆·伯艾斯/德芙·卡梅隆/索菲亚·卡尔森/米切尔·霍普/琪娜·安妮·麦克兰/波波·斯图尔特/杰迪代亚·古达克,歌舞/家庭/冒险,                                　　迪士尼魔法童话题材的青春音乐剧《后裔》正式宣布要拍第3部，并发布前瞻预告，玛琳菲森(《睡美人》反派)的女儿Mal遇上了一个可能的新反派：她的父亲。《后裔3》制作已在温哥华开始，预计2019年夏天推出，继续讲述著名的童话反派们如邪恶皇                       ,106分钟,2019-08-02(美国), 美国, 英语,134.0,6.6,19.4%,24.1%,30.6%,18.5%,7.4%,50.0,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563057682.jpg
1398,约定的舞台~两人穿越时空的歌~ 約束のステージ～時を駆けるふたりの歌～,2019,佐佐部清,德永友一,土屋太凤/百田夏菜子/向井理/矢田亚希子/松本利夫/佐伯大地/おかやまはじめ/中村靖日/入江甚仪/半田健人/金儿宪史/石黑贤/升毅/石野真子,剧情,                                　　20世纪70年代，在日本洋溢着生机活力的那个年代，有一个令许多人都无比热衷的的选秀节目——《全日本歌谣争霸赛》。不论是专业选手还是业余爱好者，节目中只凭歌唱实力来一决胜负。本剧讲述的就是在《全日本歌谣争霸赛》的舞台上，追逐梦想的两位少女的故事。                       ,95分钟,2019-02-22(日本), 日本, 日语,120.0,6.7,11.5%,26.9%,49.0%,7.7%,4.8%,39.0,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550833723.jpg
1399,暂停 Παύση,2018.0,Tonia Mishiali,Tonia Mishiali/Anna Fotiadou,Stella Fyrogeni/Andreas Vasileiou/Popi Avraam/Marios Ioannou/Prokopis Agathokleous/Marina Mandri/Georgina Tatsi/Andrey Pilipenko/Oriana Mantzouranou/Louisa Michael/Cyan,剧情,                           ,96分钟,2019-03-07(希腊), 塞浦路斯 / 希腊, 希腊语 / 英语,71.0,6.6,4.9%,31.1%,54.1%,6.6%,3.3%,24.0,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550361020.jpg
1400,骸骨遗训 Legado en los huesos,2019,费尔南多·冈萨雷斯·莫利纳,玛尔塔·埃图拉/莱昂纳多·斯巴拉格利亚/弗兰塞斯克·奥雷利亚/米格尔·费南德斯,玛尔塔·埃图拉/莱昂纳多·斯巴拉格利亚/弗兰塞斯克·奥雷利亚/米格尔·费南德斯,犯罪,                                　　巡视员阿马亚·萨拉萨（Amaia Salazar）返回巴兹坦山谷，再次审理新案。 而这次，即使是最受她爱戴的人也不会安全。                       ,,2019-12-05(西班牙), 西班牙, 西班牙语,59.0,6.6,7.5%,32.1%,43.4%,15.1%,1.9%,18.0,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2579124192.jpg
1401,光盲青春 Blinded by the Light,2019,顾伦德·查达哈,顾伦德·查达哈/保罗·梅达·贝哲斯/萨弗拉齐·曼苏,海莉·阿特维尔/维威克·卡拉/莎莉·菲利普斯/艾伦·菲格拉/迪恩·查尔斯·查普曼/内尔·威廉姆斯/罗伯·布莱顿/文森特·阿德里安/保罗·布莱克维尔/约诺·戴维斯/奥利维亚·波莉/乔·惠特利/贾格·帕特尔/史蒂芬·萨姆森/阿图尔·夏尔马/阿什克·阿赫塔尔,剧情/喜剧/歌舞/传记,                                　　讲述的是1987年在英格兰一个小城镇里一个十几岁的移民男孩通过男歌手布鲁斯·斯普林斯汀的音乐找到理想、信念和自由的故事。                       ,114分钟(圣丹斯电影节),2019-01-27(圣丹斯电影节)/2019-08-09(英国), 英国, 英语,888.0,6.5,7.9%,27.6%,49.3%,12.2%,2.9%,318.0,4.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560410640.jpg
1402,寻找斯蒂夫·麦昆 Finding Steve McQueen,2019,马克·斯蒂文·约翰逊,Ken Hixon/Keith Sharon,崔维斯·费米尔/莉莉·拉贝/威廉·菲克纳/瑞切尔·泰勒/福里斯特·惠特克/杰克·威利/瑞斯·考罗/路易斯·隆巴迪/约翰·芬/里克·赖茨,惊悚,                                　　该片由马克·史蒂文·约翰逊执导，改编自美国历史上一次的真实银行抢劫案件。                       ,90分钟,2019-03-15(美国), 美国, 英语,471.0,6.5,7.2%,26.9%,52.4%,10.8%,2.8%,117.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2520013614.jpg
1403,祝你生日快乐 Fête de famille,2019,塞德里克·康,法妮·布尔迪诺/塞缪尔·杜/塞德里克·康,凯瑟琳·德纳芙/艾玛纽尔·贝克特/樊尚·马凯涅/塞德里克·康/卢安娜·巴杰拉米/拉埃蒂茜亚·科隆巴尼/塞特雅·杜索戈,剧情/喜剧,                                　　某个夏日，一家人聚在一起庆祝母亲的七十大寿。在场的人包括：寿星和她的丈夫；他们的两个儿子，其中一个带着妻子和两个孩子，另一个带了新女友同来；以及一个似乎是在这里长大的十八岁女子。一部摄影机将这重要的日子永留纪念。一切看来安宁快乐，直到三年前失踪的妹妹突然出现。众人都如浪子回头般欢迎她的回来，谁不知随她而来的却是麻烦一大堆。                       ,102分钟,2019-09-04(法国), 法国 / 比利时, 法语,198.0,6.5,5.0%,27.5%,58.1%,8.1%,1.3%,77.0,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561434568.jpg
1404,我走之后 היום שאחרי לאחת,2019,尼姆罗德·埃尔达,Nimrod Eldar,梅纳什·诺伊/Zohar Meidan/Sarit Vino-Elad/Alon Neuman/Claudia Dulitchi/Sharon Hacohen/Miri Aloni,剧情,                                　　尤拉姆是特拉维夫一个野生动物园的兽医。作为一个单身父亲，他的工作是照顾野猫，对生病的动物进行手术，确保人们在遇到一群犀牛时不会下车。约拉姆越来越看不到他十几岁的女儿罗尼。对她来说，他们黑暗的公寓是一座监狱，她越发频繁地越狱，越发长时间地越狱。一天晚上，一队医护人员出现在他们的门口。一个网络论坛的用户提醒他们Roni决定自杀。在她试图自杀后，唯一的出路似乎是出城和回到家庭。                                   ,98分钟,2019-02-11(柏林电影节), 以色列, 希伯来语,81.0,6.5,5.6%,27.8%,54.2%,12.5%,0.0%,39.0,2.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558320753.jpg
1405,宏观世界 Cosmos,2019,艾略特·威弗/赞德·威弗,艾略特·威弗/赞德·威弗,Arjun Singh Panam/约书亚·福特/Tom England/本·瓦尔迪/Mike Coletta/Marc Baylis/Simon Worthington,科幻/悬疑/冒险,                                　　只有他们能侦听到的太空的神秘声音？他们到底发现了什么？三位天文学家意外地截获了他们认为是来自遥远的外星文明的信号，但事实比他们任何人想象的都要不可思议。该片制作历时五年，四个工作人员，三个演员，零预算的独立电影。                       ,128分钟,2019-11-07(英国), 英国, 英语,776.0,6.4,13.8%,24.1%,38.1%,18.6%,5.5%,263.0,16.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2573946778.jpg
1406,欢乐颂 Ode to Joy,2019,杰森·维纳,马克斯·沃纳/克里斯‧希金斯,马丁·弗瑞曼/莫蕾娜·巴卡琳/梅丽莎·劳奇/杰克·莱西/珊农·沃德华德/简·库丁/伊利斯·鲁宾/杰姬·赛丹/亚当·沙皮罗/杰森·奥特曼/亚历克斯·佩雷斯/泰勒‧伯克/dL Sams/Ravi Cabot-Conyers,喜剧,                                　　查理(弗瑞曼饰)经常会猝倒，这是一种嗜睡症的症状。每当他经历强烈的情绪，尤其是喜悦时，就会突然麻痹。他学习了各种各样的技巧来避免让自己过于快乐和幸福，但当他坠入爱河时，这些技巧都面临着终极考验。                       ,97分钟,2019-04-04(Riverrun国际电影节)/2019-08-09(美国), 美国, 英语,658.0,6.4,6.5%,21.2%,57.3%,14.1%,1.0%,193.0,3.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562070329.jpg
1407,我爷爷是同性恋,2019,Chen Ziyue,Chen Ziyue,,剧情/同性,                                　　兰回到家，与她的同性恋祖父和传统的中国父母呆了3天。                       ,10分钟,2019-12-01(中国大陆), 中国大陆, 汉语普通话,425.0,6.4,6.6%,29.7%,44.0%,16.5%,3.3%,139.0,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2578446032.jpg
1408,迷粉爱墙 Pink Wall,2019,汤姆·库伦,汤姆·库伦,塔提阿娜·玛斯拉尼/杰伊·杜普拉斯/Sule Rimi,剧情,                                　　六个场景。六年。六个塑造了Jenna和Leon关系的时刻。《Pink Wall》审视了定义我们的人事物，性别期望的压力，以及我们在生活和抱负之间的永恒斗争。                       ,85分钟,2019-03-09(美国), 英国, 英语,73.0,6.4,8.6%,22.4%,50.0%,17.2%,1.7%,25.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574157685.jpg
1409,无情暴虐 Lo spietato,2019,雷纳托·德·马里亚,雷纳托·德·马里亚/瓦伦蒂娜·斯特拉达/费德里科·格尼西尼,里卡多·斯卡马乔/萨拉·萨里约科/阿莱西奥·普拉蒂科/亚历山德罗·特德斯奇/玛丽-安吉·科斯塔/萨拉·卡迪纳莱蒂/安杰洛·利布里/阿黛尔·蒂兰特/米歇尔-维尔/阿拉姆·基安/塞巴斯蒂安·吉梅利·莫罗西尼/彼得罗·培斯/法比奥·佩利科里/朱塞佩·珀科科/伊格纳齐奥·欧力瓦/瓦伦汀·帕扬,剧情/犯罪,                           ,111分钟,2019-04-19(意大利), 意大利 / 法国, 意大利语,812.0,6.3,5.9%,19.3%,60.7%,12.1%,2.0%,216.0,6.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551998648.jpg
1410,花儿照相馆,2019,张震,董晨/康春雷,彭禺厶/由力/李文波/李建新/马书良/高雪儿/石小满,喜剧,                                　　年轻的摄影师郑义梦想着一夜成名，但他在实现“梦想”的道路上屡次碰壁，机缘巧合下他住进养老院，并与养老院的“四大天王”之间发生了一段啼笑皆非却又感人落泪的故事。                       ,92分钟,2019-10-27(中国大陆), 中国大陆, 汉语普通话,352.0,6.3,3.6%,21.8%,61.8%,9.1%,3.6%,150.0,2.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572771992.jpg
1411,美国之子 American Son,2019,肯尼·列昂,Christopher Demos-Brown,凯丽·华盛顿/杰瑞米·乔丹/史蒂文·帕斯奎尔/Eugene Lee,剧情,                                　　改编自备受好评的百老汇舞台剧，讲述了肯德拉·埃利斯-康纳（荣获艾美奖提名的凯丽·华盛顿饰）的故事，她是一名失踪少年的母亲，在南佛罗里达州的警察局里，她正在向警方努力讲述零散的记忆。史蒂文·帕斯奎尔、杰瑞米·乔登和李侑珍也在这部改编剧集再次出演自己的角色。本剧向观众展示了四种不同的观点，也展现了一对跨种族的夫妇抚养混血儿子的独特历程。                       ,,2019-09-12(多伦多电影节)/2019-11-01(美国), 美国, 英语,275.0,6.3,9.0%,21.4%,48.3%,18.4%,3.0%,111.0,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2573085568.jpg
1412,肇事逃逸，最好的最糟之日 轢き逃げ 最高の最悪な日,2019,水谷丰,水谷丰,中山麻圣/石田法嗣/小林凉子/每熊克哉/水谷丰/檀富美/岸部一德,剧情,                                　　在一个地方城市发生的交通事故。有一个女姓的男人在车祸中丧命，后来演变成车祸。驾驶着车的青年宗方秀一，坐在副驾驶席的好友森田辉。两人忙着参加秀一的婚礼。未婚妻是大型建设公司副社长的女儿白河早苗。让我伤心的受害者的父母时山光央和千鹤子。负责那件事的老刑警柳公三郎和新晋刑警前田俊。不可否认的是从平淡的日常中被卷进事件，各自的人生复杂地错综复杂复杂，抱着的心情浮现出来。他们的内心深处发生了什么?产生了什么?在那悲剧的前方，他们能找到什么?                       ,128分钟,2019-05-10(日本), 日本, 日语,208.0,6.3,3.7%,21.7%,59.0%,14.9%,0.6%,73.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2551609504.jpg
1413,丈夫、妻子和情人 Pati Patni Aur Woh,2019,Mudassar Aziz,Mudassar Aziz/Jasmeet K. Reen/B.R. Chopra,卡提克·亚利安/Ananya Panday/Bhumi Pednekar/阿帕尔夏克提·库拉那/Rajesh Sharma,喜剧/爱情,                                　　在某小城市市政处工作的妈宝男，曾经被初恋女友抛弃。和某种中学物理女教师结婚后，婚后三年总感觉生活太平淡。某日，妈宝男接待了一个大城市德里来当地考察投资的美女老板，顿时一样爱上女老板。为了追求女老板，伪造了自己妻子出轨的假象。女教师发现丈夫精神出轨后，在初恋男友的帮助下，准备出国。此时，妈宝男发现，还是自己的老婆好，于是追到机场挽救婚姻。                       ,122分钟,2019-12-06(美国), 印度, 印地语,158.0,6.4,9.8%,19.7%,53.0%,13.6%,3.8%,64.0,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2576215491.jpg
1414,马背传奇 Walk. Ride. Rodeo.,2019,Conor Allyn,Sean Dwyer/Dan Goforth/Greg Cope White,米西·派勒/阿利维亚·阿林·林德/凯瑟琳·罗斯·帕金斯/史宾塞·洛克/贝利·切斯/雪莉·谢波德/芭芭拉·阿琳·伍兹/马克西·艾里奇/罗莉凯恩/斯蒂芬妮·希尔/肯尼斯·米勒/Matt Medrano/J·内森·西蒙斯/Lee Dawson/科宾·布鲁,剧情,                                　　安柏丽·史奈德（斯潘塞·洛克饰）的梦想是拿到大学奖学金，开启专业牛仔竞技职业生涯。但一场意外导致其腿部终身残疾，梦想似乎要与其擦肩而过。但是，她没有就此放弃，而是毅然选择回到竞争激烈的绕桶障碍赛场。《马背传奇》根据震撼人心的真实故事改编而成，由贝利·切斯、阿利维亚·阿林·林德、马克西·艾里奇、科宾·布鲁、凯瑟琳·罗斯·帕金斯、雪莉·谢波德和米西·派勒联合主演。                       ,,2019-03-08(美国), 美国, 英语,157.0,6.3,4.7%,26.0%,51.2%,15.7%,2.4%,41.0,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548014018.jpg
1415,诱饵 Bait,2019,马克·詹金,马克·詹金,Morgan Val Baker/Georgia Ellery/Martin Ellis/Chloe Endean/Stacey Guthrie/Jowan Jacobs/Giles King/Edward Rowe/西蒙·谢泼德/特里斯坦·斯特罗克/Mary Woodvine,剧情,                           ,88分钟,2019-02-09(柏林电影节)/2019-08-30(英国), 英国, 英语,131.0,6.2,6.9%,22.8%,51.5%,11.9%,6.9%,53.0,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575457490.jpg
1416,找死來唬秀 Deadtectives,2017.0,Tony West,Tony West/大卫·克莱顿·罗杰斯/Mark Riley/Cris Rice,克里斯·吉尔/蒂娜·伊维夫/David Newman/乔塞·玛丽亚·塔维拉/玛莎·希加瑞达/Emilio Savinni/Mark Riley/Valentina Zertuche/Matías del Castillo/Nuria Blanco/Cris Rice/Milleth Gómez/Raúl Aranda-Lee/Cecelia Antoinette/Maria Cargutié/Pablo Guisa Koestinger,喜剧/恐怖,                                　　別家電視台要的是醜聞加緋聞、裸體加屍體，抓鬼實境秀主持人山姆追求的則是冤魂、邪靈和尖叫 聲，要收視率和腎上腺素一起飆升。                                   ,92分钟,2019-06-18(美国)/2019-09-13(越南), 美国, 英语,84.0,6.3,6.9%,20.8%,54.2%,15.3%,2.8%,19.0,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2522223679.jpg
1417,庄园 A Herdade,2019,蒂亚戈·盖吉思,Rui Cardoso Martins/蒂亚戈·盖吉思/吉尔·托兰,Albano Jerónimo/Sandra Faleiro/米格尔·博尔赫斯/Ana Vilela da Costa/João Vicente/João Pedro Mamede/Rodrigo Tomás/Beatriz Brás/Diogo Dória/Ana Bustorff/维多利亚·盖拉/Filipe Vargas/Luís Garcia/特丽莎·马德鲁加/Cândido Ferreira/约翰·尤海斯/Dinis Gomes/阿梅瑞科·席尔娃/马塞洛·乌戈盖,剧情,                                　　葡萄牙名導Tiago Guedes第五部劇情長片以一幕美麗懾人的場景作為開場，靜謐的鄉村小鎮卻發生一連串慘案，永遠改變了Joao Fernandez的一生。20年後，葡萄牙受右翼的第二共和國政權統治，這時的Joao已是名富有的地主，並成為家族裡最具主見的領導人。由Joao帶領的家族勢力在接下來的40餘年，都將在葡萄牙歷史中佔有重要地位，不僅與動盪不定的政治、社會變遷相抗衡，家族埋藏已久的秘密與謊言也將水落石出。導演Guedes以19世紀葡萄牙文學家Jose Maria Eca de Queiroz的現實主義故事為主軸，創造出獨一無二的藝術視角，聚焦傳統大家族的內部關係如何受外在世界所影響，結果如同另一名19世紀文學家所言：「一切堅固的事物都終將煙消雲散」。                       ,166分钟,2019-09-05(威尼斯电影节)/2019-09-19(葡萄牙), 葡萄牙 / 法国, 葡萄牙语,66.0,6.3,8.8%,17.5%,57.9%,12.3%,3.5%,24.0,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2593696961.jpg
1418,鬼镇事件簿 Répertoire des villes disparues,2019,德尼·科泰,德尼·科泰/劳伦斯·奥利维尔,让-米歇尔·安蒂尔/诺曼德·卡瑞尔/拉里萨·科里韦/乔西·德斯克内斯/雷米·古莱/雷切尔·格拉顿/黛安·拉瓦雷/罗伯特·内勒/若瑟琳·祖科,剧情/奇幻,                                　　在一个仅有215名居民的封闭小镇Irénée-les-Neiges里，其中一位居民Simon Dubé死于意外车祸，这起悲剧也使得Dubé、镇长与其他镇民生活蒙上阴影。在这个充满哀悼与沉重的时候，迷雾中开始有陌生人出现在小镇，他们究竟是谁?                       ,97分钟,2019-02-11(柏林电影节), 加拿大, 法语,1135.0,6.2,3.3%,24.1%,56.2%,12.8%,3.7%,473.0,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2546408984.jpg
1419,婚礼之后 After the Wedding,2019,巴特·弗伦德里希,巴特·弗伦德里希/苏珊娜·比尔/安诺斯·托马斯·延森,朱丽安·摩尔/米歇尔·威廉姆斯/比利·克鲁德普/威尔·切斯/桃乐丝·麦卡锡/艾比·奎因/伊萨·戴维斯/艾奇·罗伯逊/亚历克斯·克兰默/苏珊·布莱克威尔/Alex Esola/Mackenzie Owens/Eric D. Hill Jr./Jeff Kim/Ron Simons/Ruth Barrie,剧情,                                　　朱丽安·摩尔将出演新版苏珊娜·比尔作品[婚礼之后]。这部新片由咩姨老公巴特·弗伦德里希执导，故事将重新构建为两位女主在纽约发生的故事(原作俩男主是麦斯·米科尔森和罗夫·拉斯加德[doge])。摩尔将扮演成功经营媒体公司的女富豪特丽莎·杨，遇到伊莎贝尔之后，她的生活发生了意想不到的改变。伊莎贝尔在印度加尔各答经营一家孤儿院，她来到美国寻找一位捐助者。Cornerstone Films将在柏林电影节的欧洲电影市场交易这一项目，并于今春开始启动。                       ,110分钟,2019-01-24(圣丹斯电影节)/2019-08-09(美国), 美国, 英语,961.0,6.2,5.6%,21.5%,51.2%,19.0%,2.7%,320.0,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560957945.jpg
1420,不曾想过爱上你,2019,余斌,余斌,吴永淦/周叶/徐志辉/亚孟乐,剧情/爱情,                                　　电影《不曾想过爱上你》主要讲述了一个患有先天疾病的女孩杨菲雪，坚信自己会和中意的男人相恋，而这份看似难以实现的梦想，居然实现了，一个酒吧老板郝英俊出现在了她的生命里。杨菲雪的大胆求爱让郝英俊哭笑不得，却也接受不起。她希望在生命的最后时刻和这个命中注定的男人谈一场轰轰烈烈的恋爱，然而这样一个简单的愿望对于两人来说却成了一种奢望，究竟是什么阻碍了两个相爱的人在一起。                                   ,92分钟,2019-01-02(中国大陆), 中国大陆, 汉语普通话,890.0,6.2,13.2%,25.0%,29.4%,22.1%,10.3%,319.0,15.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2543890055.jpg
1421,长风镇,2019,王晶,王晶,宋戴维/刘欣荣/班玛加/卫西谛/罗文卿/陈刚/王致博/陶桃涛/钟乐/刘浩辉/崔楠/江禹葳/王宏伟,剧情,                                　　长风镇是中国角落一个不起眼的小镇。居民大多彼此相识，形成自给自足的生态系统。镇上很多东西都是唯一的：电影院、牙医诊所、汽修厂、报社、小学……居民也多有些怪癖和畸零。小人物有各自的故事：无业少年红毛的爱情与家庭、诊所医生与儿子的秘密、电影院售票员彩霞的心事、汽修厂跛脚人喜山的孤独、镇长无所事事的一天。构建出一个被遗忘小镇的风貌。传递散落于日常生活里的诗意，并以影像创作一首关于日常生活的颂歌。                       ,123分钟,2019-07-21(FIRST青年影展), 中国大陆 / 新加坡, 汉语普通话,422.0,6.2,6.2%,25.5%,47.6%,14.5%,6.2%,212.0,4.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2581187882.jpg
1422,37岁 37.Teen,2019,Miles Forster,Michael Coleman,Laura Adkin/卡梅尔·阿密特/Stacey Bendfelt/皮特·本森/Victoria Bidewell/乔希·布莱克/丹尼尔·博乐奥/萨奇·布洛克勒班克/Jenna Burgess/尼古拉斯·卡雷拉,喜剧,"                                　　Billionaire， software mogul， Adam Pi has everything in life with the exception of positive memories from High School. He begrudging goes to the 20th reunion and has such an amazing time he finds himself wondering ""If I knew then what I know now"" and offers the entire grad class one year's salary to come back and do one more month of the 12th grade.                       ",92分钟,2019-08-30(加拿大), 加拿大, 英语,193.0,6.2,9.5%,25.9%,37.4%,20.4%,6.8%,43.0,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2580892679.jpg
1423,菲尔 Phil,2019,格雷戈·金尼尔,Stephen Mazur,艾米莉·莫迪默/格雷戈·金尼尔/布莱德利·惠特福德/泰勒·席林/卢克·威尔逊/杰伊·杜普拉斯,剧情,                                　　影片讲述了一个生活沮丧牙医菲尔，当他的一个似乎拥有完美生活的病人自杀时，他感到震惊。为了找出事实的真相，他假装成了一个勤杂工，并将自己融入到死者的生活当中，与他的妻子和女儿交朋友。                       ,106分钟,2019-07-05(美国), 加拿大, 英语,152.0,6.2,6.5%,19.5%,53.7%,17.9%,2.4%,50.0,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560514011.jpg
1424,梦游者 Los sonámbulos,2019,保拉·赫尔南德斯,保拉·赫尔南德斯,艾丽卡·里瓦斯/奥内拉·德莱娅/马里鲁·马里尼/路易斯·齐姆博夫斯基/丹尼尔·亨德尔/拉斐尔·费德曼/瓦莱里娅·洛伊丝/格洛里亚·德梅西,剧情,                                　　路易莎的生活正在被推向极限。她有一个14岁的患有梦游症的女儿，一场沉默的随时会崩溃的婚姻，以及一个巨大的复杂家庭——祖母、兄弟姐妹和表亲们。夏天伴随着汗水和酒精，加上梦游女儿裸露的身躯和黑夜中的凝视……随着令人不安的情绪弥漫，所有破碎的情节正在拼接成为一个爆炸性的结局。                       ,108分钟,2019-09-06(多伦多电影节), 阿根廷 / 乌拉圭, 西班牙语,68.0,6.2,6.9%,12.1%,69.0%,10.3%,1.7%,37.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567988814.jpg
1425,砂之器 砂の器,2019,河毛俊作,小峯裕之,东山纪之/中岛健人/柄本明/土屋太凤/野村周平/樱井日奈子/杉本哲太/泉品子/北大路欣也/高岛政伸/黑木瞳/温水洋一/野间口彻,剧情/悬疑,                           ,144分钟,2019-03-28(日本), 日本, 日语,777.0,6.1,6.6%,19.2%,50.2%,19.5%,4.6%,337.0,3.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550132137.jpg
1426,父子拳王,2019,于荣光/炎晓煜,于荣光/郑人硕/金晨/刘俊孝/常戎,于荣光/郑人硕/金晨/刘俊孝/常戎,家庭/运动,                                　　余生是一个天生有缺陷的孩子，一次意外，余生隐藏的拳击天赋被激发了出来，目睹了他惊人潜能的拳馆教练，鼓励他遵循内心渴望走上拳台。但曾经称霸拳坛的父亲强烈反对。职业赛中，余生一战成名，之后迎接他的却不是盛誉而是一系列的挫折。                       ,96分钟,2019-07-24(FIRST青年电影展), 中国大陆, 汉语普通话,429.0,6.1,1.8%,30.4%,46.4%,16.1%,5.4%,255.0,30.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2576615689.jpg
1427,相中情书 Photograph,2019,赖舒·彼查,赖舒·彼查,纳瓦祖丁·席迪圭/桑亚·玛荷塔/阿明·阿卜杜勒·奎德/法如克·贾法尔/萨钦·克德卡/格塔姜利·库尔卡尼/丹兹尔·史密斯/Akash Sinha/Robin Das/Shreedhar Dubey/Ashok Pathak,剧情/爱情,                                　　拉菲（纳瓦祖丁·席迪圭 Nawazuddin Siddiqui 饰）是一名摄影师，靠着在旅游景点帮游客们拍照维持生计。拉菲和祖母之间的关系十分的要好，年迈的祖母希望能在死前看到拉菲成家立业，为了安慰祖母，拉菲撒了一个善意的谎言，他找了一张自己所拍的游客的照片给祖母看，谎称照片上的女子是自己的未婚妻。                                   ,110分钟(圣丹斯电影节),2019-01-27(圣丹斯电影节)/2019-05-17(美国), 德国 / 印度 / 美国, 印地语 / 古加拉特语 / 英语,197.0,6.1,4.3%,19.8%,56.8%,16.7%,2.5%,72.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2546398926.jpg
1428,土生子 Native Son,2019,拉希德·约翰逊,苏珊-洛丽·帕克斯/Richard Wright,玛格丽特·库里/尼克·罗宾森/伊丽莎白·玛维尔/琪琪·莱恩/桑娜·莱瑟/大卫·艾兰·格里尔/艾什顿·桑德斯/比尔·坎普/巴巴拉·苏科瓦/斯蒂芬·亨德森/拉马尔·约翰逊/Aaron Moten/杰罗德·海恩斯/多泰斯·詹姆斯/Q Hasan,剧情,                                　　年轻的非裔美国人比格和母亲及兄弟姐妹住在芝加哥。他开始做富商道尔顿一家的司机，为道尔顿的女儿玛丽驾驶。直到他卷入了一场意外死亡事件后，其与强大的社会力量发生了冲突。                       ,110分钟(圣丹斯电影节),2019-01-24(圣丹斯电影节)/2019-04-06(美国), 美国, 英语,173.0,6.1,6.5%,23.9%,41.3%,24.6%,3.6%,52.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2552947636.jpg
