,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
2384,B主任和情书 B주임과 러브레터,2017,尹贤基,申秀琳,赵宇镇/姜伦制/宋智孝,剧情/爱情,该片是2017年的下半年韩国TVN电视台推出的10部独幕剧之一。讲述了母胎单身34年的鞋业公司职场女性方佳英（宋智孝 饰）某日收到一封匿名情书后，引发的故事。,75分钟,2017-12-10(韩国), 韩国, 韩语,638.0,6.9,14.9%,26.5%,48.1%,8.7%,1.8%,202,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510047835.jpg
2385,魔鬼时光 November,2017,雷纳·萨尔奈特,安德鲁斯·奇沃克/雷纳·萨尔奈特,蕾雅·莱斯特/乔根·里克/阿伏·库库马吉/卡特琳娜·劳克/塔维·艾尔玛/海诺·卡姆/米里斯·雷梅德/迪特尔·莱瑟/玛丽·亚伯,剧情/爱情/奇幻,故事发生在爱沙尼亚一个异教徒聚居的小村庄，这里狼人、瘟疫和幽灵肆虐。为了在冰冷而黑暗的冬天里生存下来，这里的村民们百无禁忌，四处偷窃。他们出卖自己的良心，到处搜刮一种可以帮助他们偷窃的生物“库拉特”，即使谷仓畜棚满得装不下了也不停止偷窃。影片的女主角是一个位名叫莉娜的年轻农场女孩，她无可救药地爱上了村里叫做汉斯的男孩。对男孩的欲望使女孩变成狼人，跳进了冰冷的池水。她已做好准备，为爱情献身……,115分钟,2017-02-03(爱沙尼亚), 爱沙尼亚 / 荷兰 / 波兰, 爱沙尼亚语 / 德语,580.0,6.9,14.6%,31.9%,39.6%,9.6%,4.3%,211,3.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2512628331.jpg
2386,棋手 El jugador de ajedrez,2017,路易斯·奥利弗罗斯,胡里奥·卡斯特多,马克·卡罗特/玛丽娜·马修斯/阿雷胡·苏拉斯/莱昂内尔·奥古斯特/斯特凡·韦纳特/波·杜拉/迈克·奥夫曼/马尔滕·丹嫩贝格/克里斯蒂安·斯塔姆/安德烈斯·赫尔德鲁迪克斯/阿提拉·鲍尔多齐/斯科特·亚历山大·杨/马丁·安格鲍尔,剧情,西班牙内战题材，磅礡哥德式风格重现二次大战纳粹风。本片改编西班牙畅销同名小说！逆境重生，过目不忘再现天才西洋棋手──迪亚哥，在逆境中不畏强权挑战各路棋手，在艰险的环境中逆转人生一步棋。,98分钟,2017-03-24(马拉加电影节)/2017-05-05(西班牙), 西班牙, 西班牙语 / 法语 / 德语,544.0,6.9,10.5%,33.7%,47.4%,7.5%,0.9%,175,5.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2455900717.jpg
2387,荣誉传承 Tommy's Honour,2016,杰森·康纳利,Pamela Marin/Kevin Cook,山姆·尼尔/奥菲利亚·拉维邦德/彼得·穆兰/彼得·费迪南多/杰克·劳登/Seylan Baxter,剧情,In every generation， a torch passes from father to son. And that timeless dynamic is the beating heart of Tommy's Honor - an intimate， powerfully moving tale of the real-life founders of the modern game of golf.,117分钟,2017-04-14(美国), 美国,,234.0,6.9,10.6%,28.2%,54.8%,6.4%,0.0%,79,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2399412087.jpg
2388,第28届台湾金曲奖颁奖典礼 第28届金曲奖颁奖典礼,2017,,,黄子佼,音乐,流行音乐类颁奖典礼于2017年6月24日在台北小巨蛋举行。,,2017-06-24(中国台湾), 中国台湾, 汉语普通话,182.0,6.9,14.5%,29.8%,45.0%,8.4%,2.3%,73,4.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2615760991.jpg
2389,皇冠高地 Crown Heights,2017,马特·罗斯金,马特·罗斯金,勒凯斯·斯坦菲尔德/内斯特·卡博内尔/比尔·坎普/尤尔·瓦斯克斯/Brian Tyree Henry/格本加·阿金纳格贝/扎克·格雷尼尔/罗恩·坎纳达/乔什·帕斯/纳马迪·阿斯穆格哈/Natalie Paul/司盖兰·布鲁克斯/安德莱内·列诺斯/Sarah Goldberg/玛莎·斯蒂芬妮·布莱克,剧情,本片是马特·拉斯金的第二部长片作品，讲述了美国一起轰动一时的错案，年仅18岁的科林·华纳被误判入狱，科林的童年玩伴为了证明朋友的清白，走上漫长的洗冤之路。,94分钟,2017-01-23(圣丹斯电影节)/2017-08-25(美国), 美国, 英语,187.0,6.9,8.9%,37.0%,47.3%,6.2%,0.7%,56,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2493337330.jpg
2390,亲爱的达令 Darling,2017,波吉特·斯塔莫,基姆·弗帕兹·艾克森,古斯塔·斯卡斯加德/乌尔里奇·汤姆森/达妮卡· 库尔西奇/Astrid Grarup Elbo,剧情,达令是世界著名的丹麦芭蕾舞演员。久别之后，她和丈夫弗朗回到哥本哈根的丹麦皇家芭蕾舞团，表演经典芭蕾舞剧《吉赛尔》。她将与弗朗一起担任编舞的角色。在一次排练中，达林痛得倒下了。医生诊断为股骨永久性损伤，尽管她试图否认，但她再也不能跳舞了。她的职业生活、她的世界，已经一片废墟。但是达令拒绝放手。她决定训练她的接班人，一个叫波利的年轻芭蕾舞演员，让波利成为她再也无法成为的吉赛尔。但是，随着波利成为关注的中心，弗朗对波利倾注更多的注意力，两人因此产生嫌隙......,103分钟,2017-10-19(丹麦), 丹麦, 丹麦语,94.0,6.9,9.6%,31.3%,51.8%,7.2%,0.0%,34,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2501884099.jpg
2391,光阴鬼幻 The Keeping Hours,2017,凯伦·孟可芙,丽贝卡·索内希恩,李·佩斯/凯莉·库恩/艾米·斯马特/莫莉·哈根/阿娜·奥缇兹/安娜·迪奥普/克里斯蒂娜·怀道尔/雷·贝克/克里夫·张伯伦/简·达利,剧情/爱情/奇幻,功成名就的青年律师马克（李·佩斯 Lee Pace 饰）和美丽迷人的妻子伊丽莎白（凯莉·库恩 Carrie Coon 饰）、调皮可爱的儿子雅各布（Sander Thomas 饰）过着幸福美满的生活。前面的岁月为了事业、生活打拼，夫妻二人总算办了一个迟到的婚礼，可就在回家的途中，突如其来的车祸打碎了美好的一切。雅各布的离开成为马克和伊丽莎白心中永久的伤痛，也最终导致相爱的二人分道扬镳。车祸的七年后，各自忙着事业的马克和伊丽莎白，从未想过生活会发生变化。在留着悲伤记忆的旧房子里，马可竟然见到了雅各布。,91分钟,2017-06-15(洛杉矶电影节)/2018-07-24(美国), 美国, 英语,918.0,6.8,11.1%,30.0%,46.2%,10.8%,1.9%,290,5.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2461788973.jpg
2392,女先行者 Woman Walks Ahead,2017,苏珊娜·怀特,斯蒂文·奈特,杰西卡·查斯坦/路易莎·克劳瑟/布兹·萨瑟兰德/查斯科·斯宾塞/塞伦·希德/金德尔·查特斯/山姆·洛克威尔,剧情/传记/历史/西部,“劳模姐”杰西卡·查斯坦又接新戏，其与《队列之末》导演苏珊娜·怀特携手，拍摄名为《女人向前冲》(Woman Walks Ahead，暂译)的反抗史诗。查斯坦将化身19世纪纽约布鲁克林女性艺术家、活动家卡罗琳·韦尔登。其曾举家迁至达科塔站岩地区，帮助印第安苏族酋长和他的人民维护土地不受侵害。,101分钟,2017-09-10(多伦多电影节)/2018-06-29(美国), 美国, 英语,533.0,6.8,11.0%,29.2%,49.5%,9.3%,0.9%,162,3.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520344392.jpg
2393,肥伊不容易 Easy - Un viaggio facile facile,2017,安德里亚·马格亚尼,安德里亚·马格亚尼,尼古拉·诺切拉/芭芭拉·布薛特/利贝罗·德·瑞恩佐/奥斯塔普·斯图普卡/维诺妮卡·肖斯塔克,喜剧,Easy曾经是一级方程式世界锦标赛最年轻的冠军，但在一次意外后他被勒令退赛，从此患上肥胖抑郁症一蹶不振。为黑手党工作的哥哥为他找了个穿越国境处理尸体的工作。于是他独自开着车开始了从意大利到匈牙利再到乌克兰一路北上寻找死者护照上的早已不存在的“苏联”也是寻回自己初心的感动旅程,91分钟,2017-08-08(洛迦诺电影节)/2017-08-31(意大利), 意大利 / 乌克兰, 意大利语 / 乌克兰语 / 英语,218.0,6.8,9.6%,31.5%,47.8%,11.2%,0.0%,104,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2493015686.jpg
2394,粗麦面疙瘩 Grießnockerlaffäre,2017,埃德·赫尔佐格,Stefan Betz/Rita Falk,诺拉·冯·瓦尔茨特滕/西蒙·舒瓦茨/弗兰西斯·富顿-史密斯/莉莉丝·斯坦根博格/塞巴斯蒂安·贝策尔/丽萨·波特霍夫/Enzi Fuchs/弗兰齐斯卡·辛格/埃基·盖普/Daniel Christensen/弗雷德里克·林克曼/Thomas Kress,喜剧/犯罪,作为系列故事的第四部，承接上集《劲道猪头肉》继续讲述小镇警察埃博豪富的故事。这一次，在一场闹腾的同事婚礼之后，弗朗兹被荷枪实弹的特警叫醒，他被控杀害了讨人嫌的同事巴什尔，因为弗兰兹随身携带的小刀出现在了凶案现场。为了洗清自己的嫌疑，弗朗兹和他的好伙伴鲁迪展开了调查，将矛头指向了巴什尔的俄裔妻子……另一方面，弗朗兹的奶奶迎来了她年轻时的旧爱，这个叫保罗的男子也搅动了埃博豪富家原本平静的生活，一个关于身世的秘密慢慢浮出水面…… （小易甫字幕组）,98分钟,2017-08-03(德国), 德国, 德语,125.0,6.8,9.3%,30.9%,51.5%,7.2%,1.0%,36,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2504678435.jpg
2395,周六夜现场：梅丽莎·麦卡西/HAIM Saturday Night Live Melissa McCarthy,2017,,,梅丽莎·麦卡西,喜剧,Season 42， Episode 20,90分钟,2017-05-13, 美国, 英语,84.0,6.8,3.3%,37.7%,54.1%,3.3%,1.6%,33,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2459127658.jpg
2396,韩国佬 Gook,2017,全知泰,全知泰,西蒙妮·贝克/全知泰/小柯蒂斯·库克/大卫·索/克里斯·贾伊·阿历克斯/杰夫·科贝特,剧情,在1992年的洛杉矶，美籍韩裔兄弟艾利和丹尼尔竭力保住父亲的鞋店生意，11岁的美籍非裔女孩甘美娜竟成为他们的忘年好友。当甘美娜的哥哥发现她与那些「东方佬」过从甚密，便密谋阻挠与报复；同时，警察殴打黑人罗德尼金案宣判，四名被控使用过度武力的警察无罪释放后，市内暴力事件升级，挑起族裔间的冲突，暴动无可避免地冲击他们的世界。,94分钟,2017-01-21(圣丹斯电影节)/2018-03-09(英国), 美国, 英语 / 韩语,948.0,6.7,8.5%,33.8%,45.3%,9.5%,2.8%,263,8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2467157666.jpg
2397,昔日英雄 The Hero,2017,布雷特·海利,布雷特·海利/马克·鲍驰,山姆·艾里奥特/劳拉·普莱潘/尼克·奥弗曼/克里斯滕·里特/凯瑟琳·罗斯/黄阿丽/卡梅伦·埃斯波西托/道格·考克斯/麦克斯·盖尔/杰姬·乔伊纳/帕特里卡·达博/弗兰克·考利森/安迪·阿洛/琳达·李·麦克布赖德/克里斯托弗·梅/巴尔巴拉·斯科拉罗,剧情/喜剧/爱情,一位过气西部片明星的生活日常，平平淡淡却也十分治愈,93分钟,2017-01-21(圣丹斯电影节)/2017-06-09(美国), 美国, 英语,523.0,6.7,10.1%,25.9%,52.6%,9.3%,2.1%,155,7.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2455895839.jpg
2398,威慑与恐吓 Shock and Awe,2017,罗伯·莱纳,乔伊·哈特斯通,伍迪·哈里森/米拉·乔沃维奇/杰西卡·贝尔/詹姆斯·麦斯登/汤米·李·琼斯/罗伯·莱纳/理查德·希夫/斯蒂芬·考特尔/阿尔·萨皮恩扎/斯蒂芬妮·奥诺雷/特瑞·韦伯/阿瓦·桑塔纳/凯特·巴特勒/韦恩·佩雷,传记/历史/战争,“镭射眼”詹姆斯·麦斯登加盟伊拉克战争题材影片《威慑与恐吓》(Shock and Awe，暂译)，与伍迪·哈里森上演对手戏。该片导演罗伯·莱纳，编剧乔伊·哈特索恩。故事围绕多名记者深入调查美国入侵伊拉克事件展开。新片将于今年晚些时候开拍。,90分钟,2017-09-30(苏黎世电影节)/2018-07-13(美国), 美国, 英语,455.0,6.7,9.0%,29.3%,52.3%,7.7%,1.6%,133,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2523016339.jpg
2399,树下惊魂 Undir trénu,2017,Hafsteinn Gunnar Sigurðsson,Hafsteinn Gunnar Sigurðsson/Huldar Breiðfjörð,斯坦索·罗尔·斯坦索森/Edda Björgvinsdóttir/西德格尔·西乌尔乔森,剧情,一个男人被其未婚妻指控通奸，从而被迫搬回家与父母同居。当他为四岁女儿的监护权而战时，也逐渐卷入了父母和邻居由于一棵美丽的古树而起的争执。影片探讨了普通人之间的荒谬斗争，在其现实主义的基调下有着喜剧和惊悚元素。片中尖刻和讽刺的地方或许显得夸张，但也揭示了中产阶级背后的真相。,89分钟,2017-08-31(威尼斯电影节), 冰岛 / 丹麦 / 波兰 / 德国, 冰岛语,270.0,6.7,8.4%,28.4%,53.0%,8.8%,1.4%,107,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497790092.jpg
2400,朝圣 Pilgrimage,2017,Brendan Muldowney,Jamie Hannigan,乔·博恩瑟/理查德·阿米蒂奇/汤姆·赫兰德/斯坦利·韦伯/约翰·林奇/休·奥康纳/艾力克·高敦/Lochlainn O'Mearain/Rúaidhrí Conroy/Tristan McConnell,剧情/冒险,故事设定于13世纪的爱尔兰，一队修道士守护着神秘的遗留圣物，而这场守护之旅却潜藏了许多意想不到的危险。,96分钟,2017-07-03(英国), 爱尔兰, 英语,276.0,6.7,11.2%,23.7%,54.7%,7.8%,2.6%,90,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2492861320.jpg
2401,Refrain リフレイン,2017,水戸祐介,宮﨑翔,叶山奖之/恒松祐里/平子祐希/中込佐知子/永田崇人/坪倉由幸/山口纱弥加,爱情/悬疑,（15@追新番原创翻译 转载请注明出处）,45分钟30秒,2017-12-18(日本), 日本, 日语,240.0,6.7,9.3%,31.1%,48.6%,9.3%,1.6%,92,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2512553148.jpg
2402,警部补碓冰弘一 ～杀人的练习曲～ 警部補・碓氷弘一～殺しのエチュード～,2017,波多野贵文,池上纯哉,中山裕介/相武纱季/泷藤贤一/三浦贵大/畑芽育/绀野真昼/羽场裕一/佐野史郎,剧情/悬疑/犯罪,偶然间被卷入过路杀人事件中的警部补·碓冰弘一，十分幸运地抓住了现行犯，但犯人却否认罪行！抓错人了！？,,2017-04-09(日本), 日本, 日语,202.0,6.7,6.6%,33.8%,49.7%,9.3%,0.7%,55,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542816915.jpg
2403,你的苏露 Tumhari Sulu,2017,Suresh Triveni,Suresh Triveni,薇迪亚·巴兰/内哈·迪胡皮阿/Manav Kaul/Vijay Maurya/Santanu Ghatak,剧情/喜剧,苏露钦娜是一个活泼开朗、兴趣广泛的家庭主妇，儿子乖巧、老公温顺，小两口恩恩爱爱，一家人其乐融融。两个人约定等儿子长大后，苏露就可以出去工作。他们经常幻想丈夫结束打工生活，两人一起做点生意，比如开出租车公司。但是等苏露真的找到了自己喜爱的工作——电台节目主持人，家庭的平衡却被打破，矛盾开始突显。难道女人注定要为了家庭而放弃事业？苏露会不会坚持梦想？敬请观看薇迪亚·巴兰的最新之作《你的苏露》,135分钟,2017-11-17(印度), 印度, 印地语,160.0,6.7,9.5%,27.0%,52.4%,9.5%,1.6%,49,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2507054634.jpg
2404,浅田次郎SP 琥珀 浅田次郎ドラマスペシャル 琥珀,2017,雨宮望,浅田次郎/冈田惠和,西田敏行/寺尾聪,剧情,西田敏行饰演即将退休的刑警米田胜己，因为偶然发现的一个记事本，他重新开始调查一起尘封了20多年的案件。,,2017-09-15(日本), 日本, 日语,154.0,6.7,7.5%,29.0%,54.2%,7.5%,1.9%,45,2.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499994392.jpg
2405,加勒比爱情 Un lugar en el Caribe,2017,Juan Carlos Fanconi,Juan Carlos Fanconi,何塞·祖尼加/加布里埃拉·加尔萨/Lali Gonzalez/罗德里戈·吉劳·迪亚斯/加斯顿·保尔斯/Jamie Bernadette/Daniel Zacapa,剧情/爱情,小說家蓋爾來到加勒比海上的羅阿坦島，打算在這尋找創作靈感，在島上他結識了經紀人的女友卡蜜拉，皆有伴侶的兩人對彼此的感覺卻十分熟悉且濃烈……；蘇菲亞和父親馬賽羅也從洛杉磯來到了羅阿坦島，與英俊的飯店小開保羅的邂逅讓蘇菲亞動了想留下的念頭；酒吧老闆娘安潔拉的熱情招待給了馬賽羅溫暖的幸福感，情投意合的他們迅速墜入愛河……。三對男女在這迷人的小島展開了刻骨銘心的愛戀，但他們的愛情會像島上的風景一樣美好嗎？,120分钟,2017-03-23(洪都拉斯), 洪都拉斯 / 美国, 英语 / 西班牙语,94.0,6.7,6.0%,31.3%,54.2%,7.2%,1.2%,36,1.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2455463917.jpg
2406,该死的上帝 Matar a Dios,2017,Albert PINTÓ,Caye Casas/Albert Pintó,埃杜阿多·安图纳/伊西娅尔·卡斯特罗/Emilio Gavira,剧情/恐怖,本該溫馨的跨年夜，卡洛斯卻發現被老婆戴綠帽，兩人吵得不可開交之際，爸爸和弟弟正好登門「共度佳節」。各懷心事的四人共享食之無味的晚餐，突然闖進一名大鬍子流浪漢，不僅自稱是上帝，還預告人類即將滅亡，但他們當中有兩人能夠存活，而且由他們互相投票決定！是神蹟還是唬爛，信還不信？絕望的丈夫、自卑的妻子、憂鬱失婚男、臨老入花叢的歐吉桑， 誰該活下去？爾虞我詐、你猜我忌，原已不平靜的夜晚，這下更陷入無止盡的瘋狂混亂！,92分钟,2017-10-11(锡切斯电影节), 西班牙, 西班牙语,77.0,6.7,9.7%,22.6%,61.3%,4.8%,1.6%,22,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2517083174.jpg
2407,圣诞发明家 The Man Who Invented Christmas,2017,贝瑞特·奈鲁利,苏珊·柯尼/莱斯·斯坦迪福德,丹·史蒂文斯/克里斯托弗·普卢默/乔纳森·普雷斯/西蒙·卡洛/米瑞安·玛格莱斯/伊恩·麦克尼奇/比尔·帕特森/唐纳德·桑普特/迈尔斯·贾普/莫菲德·克拉克/科西莫·福斯科/安妮特·白兰特/瓦莱里亚·班迪诺/贾斯汀·爱德华兹/盖·莱恩,剧情/喜剧/传记,英国男星丹·史蒂文斯（Dan Stevens）将在新片《发明圣诞节的人》（The Man Who Invented Christmas）中饰演英国大作家查尔斯·狄更斯（Charles Dickens）。,104分钟,2017-11-10(科克电影节)/2017-11-24(加拿大), 爱尔兰 / 加拿大, 英语,899.0,6.6,9.0%,24.2%,55.0%,9.4%,2.5%,292,9.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561723867.jpg
2408,尼罗河的希尔顿事件 The Nile Hilton Incident,2017,塔里克·萨利赫,塔里克·萨利赫,法瑞斯·法瑞斯/玛丽·马利克/亚西尔·阿里·马赫/哈妮亚·阿马尔/穆罕默德·尤斯里/艾哈迈德·塞利姆/苏莱曼·达兹/希奇姆·雅克比/格·达尼,剧情/惊悚/犯罪,故事背景在埃及开罗革命前夕，一起看似单纯的希尔顿酒店女性谋杀案，调查过程逐步掀起隐藏在事件底下的社会乱象，与更多埃及的政商精英贪腐现象..…,106分钟,2017-01-21(圣丹斯电影节)/2017-09-29(瑞典)/2017-10-12(丹麦), 瑞典 / 丹麦 / 德国 / 法国, 阿拉伯语 / 丁卡语 / 英语 / 法语,877.0,6.6,7.1%,29.7%,50.6%,11.0%,1.7%,263,11.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2459474672.jpg
2409,倔强的牛顿 Newton,2017,阿米特·马斯卡尔,阿米特·马斯卡尔/马扬克·特瓦利,拉吉·库玛/潘卡·特里帕蒂/安佳丽·帕蒂尔/拉格胡维尔·亚达夫/奥姆卡·达斯·马尼克普里/桑杰·米什拉/马扬克·特瓦利,剧情/喜剧,2018年印度的“申奥片”，印度自嘲式喜剧电影，影片由阿米特·玛祖卡尔执导，主演拉吉·库玛饰演一名被委派到冲突地区，完成选举任务的政府职员。在这样的雷区中进行“自由公平”的选举并不是儿戏，他决心定要尽自己的职责。影片与印度以往载歌载舞的影片非常不同，影片没有用歌舞的形式，也讲了一个非常好的故事，根据在柏林电影节看过的网友说，影片“前半部分略有疲软，后半部分渐入佳境。 是一部有担当、有情怀的电影。”,106分钟,2017-02-10(柏林电影节)/2017-09-22(印度), 印度, 印地语 / 岗德语 / 英语,669.0,6.6,8.4%,26.6%,53.7%,9.8%,1.5%,222,7.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2506359552.jpg
2410,松本清张 鬼畜 松本清張 鬼畜,2017,和泉圣治,竹山洋/松本清张,玉木宏/常盘贵子/木村多江/余贵美子/南岐佐/稲谷実恩,悬疑,昭和51年，在东京的平民住宅区里。竹中宗吉（玉木宏）和能干的妻子梅子（常磐贵子）一起经营了一家小印刷公司。虽然只是给大型印刷公司做外包，但是拥有最新型号的印刷机，生意还不错。,,2017-12-24(日本), 日本, 日语,613.0,6.6,7.8%,24.1%,57.0%,10.0%,1.1%,193,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2508380415.jpg
2411,玛丽·弗朗辛 Marie-Francine,2017,瓦莱丽·勒梅西埃,瓦莱丽·勒梅西埃/萨比娜·奥德潘,瓦莱丽·勒梅西埃/海伦·文森特/德尼·波达利德斯/帕特里克·坦西,喜剧,瑪莉法蘭辛遭到丈夫拋棄，工作也丟了。被迫在50歲這年，搬去和父母同住。他們把她當作小孩，還幫她開了一家電子菸店讓她管理。在那裡，她邂逅了米格爾，是一名大廚，和她有相似遭遇卻不敢承認。邁入中年後，要保有年輕的心相當不容易，但瑪莉法蘭辛證明了50歲也能活出新人生。,95分钟,2017-05-31(法国), 法国, 法语,234.0,6.6,8.2%,29.7%,50.8%,8.7%,2.6%,72,0.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2456604869.jpg
2412,老张的团圆年,2017,张大鹏,白麟/张大鹏,李光复/黎涓/汪晴,剧情/喜剧/家庭,女儿王佳宁从小因为父母离婚跟了妈妈改了姓，而爸爸却是早年风流老来才知觉悟，妈妈多年也未再婚，佳宁生子又赶上换房，春节保姆返乡，无奈只能叫上妈妈爸爸过来带孩子，爸爸正好借机再次追求母亲，时隔近千两人之间的恩怨抵不过家的感召，年过半百才懂得，曾经的争吵也是爱的一部分，鸡毛算皮的生活才是真正的家,11分钟,2017-01-18(中国大陆), 中国大陆, 汉语普通话,166.0,6.6,7.1%,39.3%,33.9%,14.3%,5.4%,54,0.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2415185243.jpg
2413,从外而内 Outside In,2017,琳·谢尔顿,琳·谢尔顿/杰伊·杜普拉斯,埃迪·法可/杰伊·杜普拉斯/凯特琳·德弗/本·施瓦茨,剧情,一名坐过牢的男子适应著现代生活，过程中逐渐与他的高中老师情感益加紧密。,109分钟,2017-09-08(多伦多电影节), 美国, 英语,159.0,6.6,9.9%,23.7%,54.2%,10.7%,1.5%,43,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2513053265.jpg
2414,剩余的爱 내게 남은 사랑을,2017,晋光乔,李成慶/崔勝豪(原作),成志娄/全美善/梁洪硕/权昭贤/李艺媛/李润健/郑秀英/李炳俊/吕会铉/申文成/이현웅/서호철/송보은/东铉培/徐镐哲/宋宝恩,剧情/家庭,影片讲述了没有时间照顾家人，每天忙于公司事务的韩国代表性家长“金峰勇”，因把自己当下人使唤的上司不仅整天陪酒，还被当成司机呼来唤去。不了解来龙去脉的妻子“花妍”只是埋冤他，处于青春期的双胞胎“宇宙”“月亮”也整天跟这样的爸爸起冲突。还好有小女儿“星星”跟他撒娇，让他坚持了下来....互相不在意的家人 当开始关注对方之后传达给大家的剩余的爱…,107分钟,2017-11-02(韩国), 韩国, 韩语,160.0,6.6,11.3%,24.2%,47.6%,15.3%,1.6%,55,2.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505562632.jpg
2415,不知怎么说再见 No sé decir adiós,2017,力诺·艾斯卡勒拉,Pablo Remón/力诺·艾斯卡勒拉,娜塔莉·波萨/胡安·迭戈/洛拉·杜埃尼亚斯/米奇·艾斯巴尔贝/Marc Martínez/Oriol Pla,剧情/喜剧,Carla某天接到她妹妹的电话说，她们的爸爸已经很久不说话了，好像是生病了。Carla当天就急忙飞回了家——阿尔梅里。在那里，当医生们说她的父亲就剩下几个月的生命时，她不相信，决定带父亲去巴塞罗那治病。就这样，两人踏上了一段逃离现实的旅行，在这段逃离中，他们最终会挥手说再见。,93分钟,2017-05-19(西班牙), 西班牙, 西班牙语,100.0,6.6,6.1%,29.3%,56.1%,6.1%,2.4%,33,1.0,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457787913.jpg
2416,新兵正传4 Ah Boys to Men 4,2017,梁智强,张智扬/王伟良/林俊良/廖永谊/陈伟恩/Apple Chan/Noah Yap/Ben Logan,张智扬/王伟良/林俊良/廖永谊/陈伟恩/Apple Chan/Noah Yap/Ben Logan,喜剧/动作,梁志强宣布将开拍《新兵正传4》，《新4》计划2017年开拍，前面三集的大部分演员都将参与。,,2017-11-09(新加坡), 新加坡, 英语 / 汉语普通话,93.0,6.6,14.5%,27.4%,37.1%,16.1%,4.8%,32,3.0,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504629059.jpg
2417,沙漠未婚妻 La Novia del Desierto,2017,塞西莉亚·阿塔恩/瓦莱里亚·皮瓦托,塞西莉亚·阿塔恩/瓦莱里亚·皮瓦托/马丁·萨利纳斯,宝琳娜·加西亚/克劳迪奥·里西,剧情,两个老人因为找一个丢失的旅行包而产生的爱情故事。,78分钟,2017-05-25(戛纳电影节)/2017-09-21(阿根廷), 阿根廷 / 智利, 西班牙语,70.0,6.6,8.6%,31.0%,43.1%,17.2%,0.0%,30,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2503833646.jpg
2418,寂静时刻 The Stillest Hour,2017,Jake Jaxson,Jake Jaxson,威尔·维克雷/科尔比·凯勒/Levi Karter,惊悚/情色/同性,Starring Big Brother contestant Will Wikle， 'The Stillest Hour' is a twisted new take on the psycho-sexual thriller that explores the power of perception and reality.,38分钟,, 美国, 英语,65.0,6.6,21.4%,17.9%,39.3%,14.3%,7.1%,31,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2511901765.jpg
